000000000000000000000000000000,000000000000000000000000000001,textures/gloom2/computer_s
000000000000000000000000000000,000000000000000000000000000001,noshader
000000000000000000000000000000,000000000000000000000000000001,textures/gloom2/computer_yellow_s
000000000000000000000000000000,000000000000000000000000000001,textures/gloom2/e8_base1b
000000000000000000110010100000,000000000000000000000000000001,textures/common/caulk
000000000000000000000000100000,000000000000000000000000000001,textures/gloom2/light5_s_10k_style_3
000000000000000000000000100000,000000000000000000000000000001,textures/gloom2/light5_s_10k
000000000000000000000000000000,000000000000000000000000000001,textures/gloom2/es_ea_ceiling1_2c_trim
000000000000000000000000100000,000000000000000000000000000001,textures/gloom2/es_ea_ceiling1_1a_light_s_300
000000000000000000000000000000,000000000000000000000000000001,textures/gloom2/es_tin
000000000000000000000000000000,000000000000000000000000000001,textures/gloom2/blackwall
000000000000000000000000000000,000000000000000000000000000001,textures/gloom2/e8warning256
000000000000000000000000000000,000000000000000000000000000001,textures/gloom2/es_pewter
000000000000000000000000000000,000000000000000000000000000001,textures/gloom2/e6brnmetal
000000000000000000000000100000,000000000000000000000000000001,textures/gloom2/light5_s_7500
000000000000000000000000100000,000000000000000000000000000001,textures/gloom2/es_ea_ceiling1_1a_light_s_3000
000000000000000000000000000000,000000000000000000000000000001,textures/gloom2/bas01_r2_a
000000000000000000000000000000,000000000000000000000000000001,textures/gloom2/e8_base1c
000000000000000000000000000000,000000000000000000000000000001,textures/gloom2/e8metal03b
000000000000000100000000000000,000000000000000000000000000000,textures/gloom2/e8metal03b_noclip_s
000000000000000000000000000000,000000000000000000000000000001,textures/gloom2/metal-tan-rivets
000000000000000000000000100000,000000000000000000000000000001,textures/gloom2/light5_s_20k
000000000000000000000000000000,000000000000000000000000000001,textures/gloom2/flat_64
000000000000000000000000100000,000000000000000000000000000001,textures/gloom2/es_proto_lightred_64_s_300
000000000000000000000000100000,100000000000000000000000000001,textures/gloom2/white_bulb_s
000000000000000000000000100000,000000000000000000000000000001,textures/gloom2/light5_s_25k
000000000000000000000000000000,000000000000000000000000000001,textures/gloom2/e8cretesmlltrim
000000000000000000000000000000,000000000000000000000000000001,textures/gloom2/e8clangfloor05c
000000000000000000000000100000,000000000000000000000000000001,textures/gloom2/es_cubelight_32_red_s_20k
000000000000000000000000000000,000000000000000000000000000001,textures/gloom2/es_dark-mtl_l1_vd1c
000000000000000000000000000000,000000000000000000000000000001,textures/gloom2/floor_trim
000000000000000000000000100000,000000000000000000000000000001,textures/gloom2/light5_s_6000
000000000000000000000000000000,000000000000000000000000000001,textures/gloom2/metal-red
000000000000000000000000000000,000000000000000000000000000001,textures/gloom2/yellowtech1_l1_88
000000000000000000000000000000,000000000000000000000000000001,textures/gloom2/e8support06b
000000000000000000000000100000,000000000000000000000000000001,textures/gloom2/light5_s_10k_style_2
000000000000000000000000000000,000000000000000000000000000001,textures/gloom2/wal07r2_a
000000000000000000000000000000,000000000000000000000000000001,textures/gloom2/mtl-vent_l3_1a
000000000000000000000000100000,000000000000000000000000000001,textures/gloom2/es_ea_ceiling1_1a_light_s_400
000000000000000000000000000000,000000000000000000000000000001,textures/gloom2/bdr03r2_trim_b
000000000000000000000000000000,000000000000000000000000000001,textures/gloom2/es_cel01r2_widetrim_c
000000000000000000000000000000,000000000000000000000000000001,textures/gloom2/flr03r2_a
000000000000000000000000000000,000000000000000000000000000001,textures/gloom2/mtl-gray_l1_4a
000000000000000000000000000000,000000000000000000000000000001,textures/gloom2/mtl-gray_l1_7b
000000000000000000000000000000,000000000000000000000000000001,textures/gloom2/es_cel01r2_trim
000000000000000000000000000000,000000000000000000000000000001,textures/gloom2/concrete_greyedgeplat
000000000000000000000000000000,000000000000000000000000000001,textures/gloom2/yellowtech1_l1_8a
000000000000000000000000000000,000000000000000000000000000001,textures/gloom2/yellowtech1_l1_7a
000000000000000000000000000000,000000000000000000000000000001,textures/gloom2/dark-mtl_l1_2a
000000000000000000000000000000,000000000000000000000000000001,textures/gloom2/floor1_l3_1a
000000000000000000000000000000,000000000000000000000000000001,textures/gloom2/es_cel01r2_widetrim_a
000000000000000000000000000000,000000000000000000000000000001,textures/gloom2/es_cel01r2_widetrim_d
000000000000000000000000000000,000000000000000000000000000001,textures/gloom2/cel06r3_a
000000000000000000000000000000,000000000000000000000000000001,textures/gloom2/mtl-gray_l1_6a_trim_a
000000000000000000000000000000,000000000000000000000000000001,textures/gloom2/e8mtltrim1b
000000000000000000000000000000,000000000000000000000000000001,textures/gloom2/mtl-gray_l1_c1b_trim_a
000000000000000000000000000000,000000000000000000000000000001,textures/gloom2/pipeplate_l3_1a
000000000000000000000000000000,000000000000000000000000000001,textures/gloom2/ea_ceiling1_1a
000000000000010001000000100000,100000000000000000000000000001,textures/gloom2/es_ceiling2_l3_2b_trans_s
000000000000000000000000000000,000000000000000000000000000001,textures/gloom2/base_verts
000000000000000000000000000000,000000000000000000000000000001,textures/gloom2/es_green-doors-hi
000000000000000000000000000000,000000000000000000000000000001,textures/gloom2/floor1_l1_2a
000000000000000000000000000000,000000000000000000000000000001,textures/gloom2/bdr01r2_a_trim_a
